"Celda","Auto Competencia","Misma Actividad","Compatibles","Incompatibles"
75788,0,0,0,1
75789,0,0,0.25,0
75815,0,0,0,0
76162,0,0,0,0
76163,0,0,0.25,0
76219,0,0,0,0
76260,0,0,0,0
76286,0,0,0,0.5
76287,0,0,0,0
76288,0,0,0,0
76289,0,0,0,0
76662,0,0,0,0.333333333333333
76663,0,0,0,0.25
76664,0,0,0,0
76731,0,0,0,0
76745,0,0,0,0
76759,0,0,0,0
76808,0,0,0,0
76815,0,0,0,1
77162,0,0,0,0
77163,0,0,0.0434782608695652,0.434782608695652
77164,0,0,0.333333333333333,0
77257,0,0,0,0
77290,0,0,0,0
77292,0,0,0,0
77293,0,0,0.5,0.5
77312,0,0,1,0
77662,0,0,0,1
77663,0,0,0,0.5
77664,0,0,0,0
77680,0,0,0,0
77681,0,0,0,0.666666666666667
77682,0,0,1,0
77693,0,0,0.5,0
77757,0,0,0,0
77812,0,0,0,0
78181,0,0,0.0666666666666667,0.133333333333333
78182,0,0,0.222222222222222,0.333333333333333
78184,0,0,0,0
78254,0,0,0,0
78256,0,0,0,0
78260,0,0,0,0
78300,0,0,0,0
78309,0,0,0,0
78311,0,0,0,1
78680,0,0,0,0
78681,0,0,0,0.3
78683,0,0,0,1
78684,0,0,0,0
78809,0,0,0,0
78810,0,0,0,0
78811,0,0,0,1
79180,0,0,0,1
79182,0,0,0,0
79227,0,0,0.5,0.5
79230,0,0,0,0
79306,0,0,0,1
79307,0,0,0,1
79308,0,0,0,0
79309,0,0,0,0
79311,0,0,0,0
79312,0,0,0,0
79694,0,0,1,0
79725,0,0,1,0
79727,0,0,0,0
79728,0,0,1,0
79729,0,0,0,0
79753,0,0,0,0
79755,0,0,0,0
79756,0,0,1,0
79805,0,0,0,1
79807,0,0,0,0.333333333333333
79808,0,0,0,0
79809,0,0,0,0.125
79810,0,0,0,1
79811,0,0,0.25,0
79812,0,0,0,0
80226,0,0,0,0
80230,0,0,0,0
80231,0,0,0.5,0
80255,0,0,0,0
80256,0,0,0,0
80257,0,0,1,0
80306,0,0,0,0
80307,0,0,0.166666666666667,0.5
80308,0,0,0,0.458333333333333
80309,0,0,0.0683760683760684,0.341880341880342
80310,0,0,0,0.333333333333333
80311,0,0,0,0
80728,0,0,0,1
80729,0,0,1,0
80730,0,0,0,0.5
80731,0,0,0,0
80755,0,0,0.285714285714286,0
80756,0,0,0,0
80806,0,0,0,0.666666666666667
80807,0,0,0,0.2
80808,0,0,0.0943396226415094,0.320754716981132
80809,0,0,0.173076923076923,0.346153846153846
80810,0,0,0.1,0.15
81226,0,0,0,1
81229,0,0,0,1
81307,0,0,0.142857142857143,0.285714285714286
81308,0,0,0.222222222222222,0
81309,0,0,0,0.263157894736842
81310,0,0,0.0666666666666667,0.2
81311,0,0,1,0
81312,0,0,0,0
81313,0,0,0,0
81325,0,0,0,0
81326,0,0,0.5,0
81727,0,0,0.5,0.5
81728,0,0,0,0
81729,0,0,0,0
81754,0,0,0,0
81804,0,0,0,0.5
81805,0,0,0.142857142857143,0.142857142857143
81806,0,0,1,0
81807,0,0,0,0.333333333333333
81808,0,0,0,0.5
81810,0,0,0,0
81812,0,0,0,0
81813,0,0,0,0.5
81822,0,0,0,0
81824,0,0,0,0
81826,0,0,0,0
81828,0,0,0,0
81829,0,0,0,1
82225,0,0,0,0
82226,0,0,0,0
82228,0,0,0,1
82254,0,0,0,0
82301,0,0,0,0
82304,0,0,0,0.181818181818182
82305,0,0,0,0.111111111111111
82306,0,0,0,0
82309,0,0,0,1
82311,0,0,0.25,0
82322,0,0,0,0
82323,0,0,0.25,0
82324,0,0,0,0
82325,0,0,0,0.5
82326,0,0,0,0
82328,0,0,0,0
82330,0,0,0,0
82331,0,0,0.333333333333333,0
82726,0,0,0,0.5
82727,0,0,0,0
82729,0,0,0,0
82730,0,0,0,0
82740,0,0,0,0
82761,0,0,0,0
82800,0,0,0,0
82806,0,0,0,1
82811,0,0,0,0
82817,0,0,0,0
82821,0,0,0,0.5
82822,0,0,0,0
82823,0,0,0,0.333333333333333
82824,0,0,0.125,0.25
82825,0,0,0,0.166666666666667
82826,0,0,0.166666666666667,0.0833333333333333
82829,0,0,0,0
82830,0,0,0,0
82831,0,0,0,0
83227,0,0,0.5,0
83228,0,0,0,0
83230,0,0,0.333333333333333,0
83231,0,0,0,0.5
83241,0,0,0,0.666666666666667
83242,0,0,0,0.285714285714286
83260,0,0,0,0
83320,0,0,0,0
83321,0,0,0,0
83322,0,0,0,0.25
83323,0,0,0.5,0
83324,0,0,0,0
83325,0,0,0.0930232558139535,0.209302325581395
83326,0,0,0.117647058823529,0.235294117647059
83328,0,0,0,0
83329,0,0,0,0
83330,0,0,0,0
83331,0,0,0.333333333333333,0
83333,0,0,0,0
83341,0,0,0,0
83343,0,0,1,0
83729,0,0,0,0
83731,0,0,1,0
83739,0,0,0,0
83740,0,0,0.0384615384615385,0.153846153846154
83741,0,0,0.19047619047619,0.0952380952380952
83742,0,0,0.0493827160493827,0.222222222222222
83743,0,0,0.25,0
83817,0,0,0,0
83820,0,0,0,0.333333333333333
83822,0,0,0,0
83827,0,0,0,0
83829,0,0,0,0
83831,0,0,0,0
83833,0,0,0,0.333333333333333
83834,0,0,0,0
83835,0,0,0,0
83837,0,0,0,0
84240,0,0,0,0.25
84241,0,0,0.0357142857142857,0.214285714285714
84242,0,0,0.105263157894737,0.210526315789474
84243,0,0,0,0
84251,0,0,0,0.5
84282,0,0,0,0
84320,0,0,0,0
84321,0,0,0.5,0
84322,0,0,0,0
84324,0,0,0,1
84326,0,0,0,0
84331,0,0,0,0.333333333333333
84332,0,0,0.333333333333333,0.333333333333333
84333,0,0,0,0.444444444444444
84334,0,0,0.0625,0.3125
84335,0,0,0,0
84336,0,0,0,0
84682,0,0,0,0
84683,0,0,0,1
84685,0,0,0,0
84713,0,0,0,1
84714,0,0,0,0.333333333333333
84740,0,0,0,0.333333333333333
84741,0,0,0.0909090909090909,0.363636363636364
84742,0,0,0,0.166666666666667
84743,0,0,0,0
84751,0,0,0,0.2
84752,0,0,0,1
84781,0,0,0,0
84782,0,0,0.333333333333333,0
84818,0,0,0,0
84819,0,0,0,0
84820,0,0,0,0
84824,0,0,0,0.5
84831,0,0,0,0
84832,0,0,0,0
84834,0,0,0,0
84835,0,0,0,0.5
85212,0,0,0,0
85213,0,0,0,0
85214,0,0,0,0
85215,0,0,0,0
85216,0,0,0,0
85241,0,0,0.25,0
85242,0,0,1,0
85250,0,0,0,0
85251,0,0,0,0
85281,0,0,0.0909090909090909,0.454545454545455
85282,0,0,0,0
85283,0,0,0,1
85305,0,0,0,0
85318,0,0,0,0
85333,0,0,0,0
85334,0,0,0.25,0.375
85335,0,0,0,0.444444444444444
85336,0,0,0.4,0
85337,0,0,0,0
85645,0,0,1,0
85712,0,0,0,0.333333333333333
85713,0,0,0.12,0.2
85714,0,0,0,0
85715,0,0,0,1
85716,0,0,0,0.5
85741,0,0,0,0.5
85742,0,0,0,1
85743,0,0,0,0.333333333333333
85784,0,0,0,0
85785,0,0,0,0
85804,0,0,1,0
85806,0,0,0,0
85807,0,0,0,0
85831,0,0,0,0
85832,0,0,0,0
85834,0,0,0,1
85835,0,0,0.0833333333333333,0.270833333333333
85836,0,0,0.0476190476190476,0.30952380952381
85837,0,0,0,0
86145,0,0,0,0
86212,0,0,0,0.333333333333333
86213,0,0,0,0
86214,0,0,0.0909090909090909,0.181818181818182
86215,0,0,0,0.5
86241,0,0,0,1
86278,0,0,0,0
86280,0,0,0,0
86282,0,0,0,0.2
86284,0,0,0,0
86286,0,0,0,0
86303,0,0,0,0
86304,0,0,0,0
86305,0,0,0,0
86306,0,0,0.333333333333333,0
86307,0,0,0,0
86331,0,0,0,0
86332,0,0,0,0
86333,0,0,0,0
86335,0,0,0,0.444444444444444
86336,0,0,0.0454545454545455,0.340909090909091
86339,0,0,0,1
86646,0,0,0,0
86647,0,0,0,0
86662,0,0,0,0
86712,0,0,0,0
86713,0,0,0,0
86714,0,0,0.333333333333333,0
86741,0,0,0,0
86745,0,0,0,0
86746,0,0,0,0
86748,0,0,0,0
86783,0,0,0,0.5
86784,0,0,0,0
86785,0,0,0,0
86800,0,0,0,0
86801,0,0,0,1
86805,0,0,0,0.333333333333333
86834,0,0,0,0
86835,0,0,0,0
86836,0,0,0.1,0.1
86837,0,0,0,1
86840,0,0,0,0
86841,0,0,0,0
87238,0,0,0,0
87239,0,0,0,0
87245,0,0,0,0
87248,0,0,0,0
87284,0,0,0,0
87285,0,0,0,1
87300,0,0,0,1
87301,0,0,0,0.4
87302,0,0,0.5,0
87303,0,0,0,0
87304,0,0,0.5,0
87306,0,0,0,0.5
87316,0,0,0,0.333333333333333
87335,0,0,0,1
87336,0,0,0.166666666666667,0
87340,0,0,0,0
87341,0,0,0,0
87737,0,0,0,0.25
87738,0,0,0,1
87739,0,0,1,0
87746,0,0,0,0
87748,0,0,0,0
87758,0,0,0,0
87775,0,0,0,1
87777,0,0,0.5,0
87778,0,0,0,0
87799,0,0,0,0.333333333333333
87800,0,0,0,0.333333333333333
87803,0,0,0,1
87804,0,0,0,0.666666666666667
87805,0,0,0,0
87816,0,0,0,0
87817,0,0,0,0.333333333333333
87833,0,0,0,0.25
87836,0,0,0,0
88237,0,0,0,0
88239,0,0,0,0
88246,0,0,0,0
88290,0,0,0,0
88291,0,0,0,0.5
88299,0,0,0,0.4
88300,0,0,0,0
88301,0,0,0,0
88302,0,0,0.2,0
88303,0,0,0,0
88304,0,0,0,0
88305,0,0,0,0
88315,0,0,0,0.5
88333,0,0,0.666666666666667,0.333333333333333
88735,0,0,0,0
88736,0,0,0.5,0
88737,0,0,0,0
88740,0,0,0,0
88779,0,0,0,1
88786,0,0,0,1
88787,0,0,0,0
88788,0,0,0,0.2
88790,0,0,0,0
88798,0,0,0,0
88799,0,0,0,0
88801,0,0,0.25,0.25
88802,0,0,0,0.5
88803,0,0,0,0.25
88804,0,0,0,0.166666666666667
88805,0,0,0,0.5
88806,0,0,0,0
88815,0,0,0.5,0
88816,0,0,0,0
88817,0,0,0,0.333333333333333
88836,0,0,0,0
89184,0,0,0.0869565217391304,0.130434782608696
89234,0,0,0,1
89236,0,0,0.5,0
89237,0,0,0,0
89238,0,0,0,0
89285,0,0,0,0
89287,0,0,0,0
89289,0,0,0.4,0
89292,0,0,0,0
89298,0,0,0,0.5
89299,0,0,0,0.5
89300,0,0,0,0
89302,0,0,0,1
89303,0,0,0.333333333333333,0
89304,0,0,0.2,0
89305,0,0,0,0
89315,0,0,0.2,0.2
89316,0,0,0,0
89317,0,0,0,0.0909090909090909
89318,0,0,0,0
89680,0,0,1,0
89681,0,0,0.142857142857143,0.428571428571429
89682,0,0,0.272727272727273,0.181818181818182
89683,0,0,0,0.1
89684,0,0,0.05,0.05
89733,0,0,1,0
89734,0,0,0,0
89735,0,0,0,0
89736,0,0,0,0
89737,0,0,0.5,0
89783,0,0,0,0.333333333333333
89784,0,0,0.166666666666667,0
89788,0,0,0,0
89789,0,0,0,0.333333333333333
89791,0,0,0,0
89792,0,0,0,0
89793,0,0,0,0.5
89797,0,0,1,0
89802,0,0,0,0.8
89803,0,0,0,0
89804,0,0,0,0.333333333333333
89805,0,0,0.5,0
89806,0,0,0,0.5
89816,0,0,0,0
89817,0,0,0,0.1
89818,0,0,0,0
90156,0,0,0,0
90180,0,0,0.142857142857143,0.142857142857143
90181,0,0,0.333333333333333,0.5
90182,0,0,0.208333333333333,0.166666666666667
90183,0,0,0,0.153846153846154
90234,0,0,0,0
90238,0,0,0,0
90239,0,0,0,0
90265,0,0,0,0
90271,0,0,0,0
90283,0,0,0,0
90284,0,0,0,0
90288,0,0,0,0
90290,0,0,0.5,0
90291,0,0,0,0.25
90292,0,0,0,0
90293,0,0,0,0
90296,0,0,0,0.5
90300,0,0,0,1
90302,0,0,0,0
90303,0,0,0.5,0
90304,0,0,0,0.25
90305,0,0,0,0.166666666666667
90306,0,0,0,0
90315,0,0,0,0
90316,0,0,0,0.375
90317,0,0,0.0588235294117647,0.470588235294118
90318,0,0,0,1
90656,0,0,0,0
90680,0,0,0,0
90681,0,0,0.0606060606060606,0.303030303030303
90682,0,0,0.0930232558139535,0.348837209302326
90683,0,0,0.25,0.0833333333333333
90684,0,0,0,0
90737,0,0,0,0.333333333333333
90738,0,0,1,0
90782,0,0,1,0
90783,0,0,0,0
90784,0,0,0,0
90789,0,0,0,0
90790,0,0,0.0357142857142857,0.5
90791,0,0,0.0526315789473684,0.315789473684211
90792,0,0,0,0
90793,0,0,0.5,0
90794,0,0,0,0
90795,0,0,0,0
90796,0,0,0,0
90797,0,0,0,1
90800,0,0,0,0.5
90802,0,0,0,1
90803,0,0,0.0714285714285714,0.285714285714286
90804,0,0,0.0888888888888889,0.244444444444444
90805,0,0,0,0.333333333333333
90806,0,0,0,0
90815,0,0,0,0
90816,0,0,0,0.5
90817,0,0,0.111111111111111,0.266666666666667
90818,0,0,0,0
90835,0,0,0,0
91156,0,0,0,0
91157,0,0,0,0
91158,0,0,0.125,0.1875
91159,0,0,0,1
91181,0,0,0.2,0
91182,0,0,0.176470588235294,0.176470588235294
91183,0,0,0,0.4
91184,0,0,0,0.166666666666667
91211,0,0,0,0
91236,0,0,0,0
91237,0,0,0,0
91238,0,0,0,0
91257,0,0,0.5,0
91261,0,0,0.5,0
91262,0,0,0,0.375
91263,0,0,0,0
91265,0,0,0,0.5
91272,0,0,0,0
91273,0,0,0,0
91274,0,0,0,0
91282,0,0,0,0.230769230769231
91283,0,0,0.333333333333333,0
91286,0,0,0,1
91287,0,0,0,1
91289,0,0,0,0
91290,0,0,0.0175438596491228,0.175438596491228
91291,0,0,0.0151515151515152,0.106060606060606
91292,0,0,0,0.4
91293,0,0,0,0
91294,0,0,0.285714285714286,0.142857142857143
91295,0,0,0.0909090909090909,0.181818181818182
91296,0,0,0,0.2
91297,0,0,0,0.2
91298,0,0,0,0.666666666666667
91299,0,0,0,0.25
91300,0,0,0.5,0.5
91302,0,0,0.153846153846154,0.307692307692308
91303,0,0,0.0465116279069767,0.418604651162791
91304,0,0,0.0588235294117647,0.338235294117647
91305,0,0,0,0
91306,0,0,0,0
91317,0,0,0.0612244897959184,0.285714285714286
91318,0,0,0.142857142857143,0.285714285714286
91328,0,0,0.5,0
91334,0,0,0,0.5
91656,0,0,0.333333333333333,0
91657,0,0,0.111111111111111,0.111111111111111
91658,0,0,0.333333333333333,0.166666666666667
91659,0,0,0.25,0.375
91660,0,0,0,0
91681,0,0,0,1
91737,0,0,0,0.5
91738,0,0,1,0
91757,0,0,0,0
91762,0,0,0.25,0
91763,0,0,0,0
91764,0,0,0,0
91765,0,0,0.1,0.3
91766,0,0,0.285714285714286,0
91772,0,0,0,0
91773,0,0,0,0
91788,0,0,0,0
91789,0,0,0,0
91790,0,0,0.0327868852459016,0.0491803278688525
91791,0,0,0.0344827586206897,0.379310344827586
91792,0,0,0.0833333333333333,0.208333333333333
91793,0,0,0,0.333333333333333
91794,0,0,0.1,0
91795,0,0,0,0.2
91796,0,0,1,0
91799,0,0,0,0
91801,0,0,0,0.5
91802,0,0,0,0.666666666666667
91803,0,0,0,0
91804,0,0,0.0952380952380952,0.0476190476190476
91805,0,0,0,0
91806,0,0,0,0
91814,0,0,0,0.5
91815,0,0,0,0
91817,0,0,0,0.25
91818,0,0,0,0
91829,0,0,0.5,0
91831,0,0,0,0
91832,0,0,0,0
91841,0,0,0,0
92156,0,0,0.5,0
92157,0,0,0.166666666666667,0.333333333333333
92158,0,0,0.25,0.25
92159,0,0,0.105263157894737,0.131578947368421
92160,0,0,0,0.416666666666667
92161,0,0,0,0.25
92162,0,0,0,0
92257,0,0,0,1
92259,0,0,0,1
92262,0,0,0,0
92263,0,0,0.2,0.2
92264,0,0,0.428571428571429,0.142857142857143
92265,0,0,0.102040816326531,0.346938775510204
92266,0,0,0,0.222222222222222
92267,0,0,0,0.2
92272,0,0,0,0
92288,0,0,0.1,0.15
92289,0,0,0,1
92290,0,0,0,0.230769230769231
92291,0,0,0.0256410256410256,0.384615384615385
92292,0,0,0,0.236842105263158
